time_s,context,numSV,hdop,cn0_mean,gnss_hAcc,lidar_score,lidar_feature_count,rel_gnss,rel_lidar,rel_localization,sigma_gnss_m,sigma_lidar_pos_m,sigma_lidar_yaw_deg,n_particles,ess,ess_ratio,meas_dim,rule_R1,rule_R2,rule_R3,rule_R4,rule_R5,rule_R6,rule_R7,rule_R8,rule_R9,rule_R10
1.5,OpenSky,17,0.885253682877069,41.7138738304727,0.841244817159983,0.970850395734898,433,0,0.966444765142382,0.966444765142382,NaN,0.3,0.810133584077149,750,673.994555857408,0.898659407809877,3,1,0,0,0,0,0,0,0,0,1
1.6,OpenSky,16,1.02636982697239,45.7843248510929,0.773888557039661,0.768642158711729,417,1,0.817765246336859,1,0.9,0.3,1.09888554898399,600,452.898194664973,0.754830324441622,5,0,0,0,1,0,0,0,0,1,1
1.7,OpenSky,16,0.98544717779232,43.0910186455556,0.845318047305049,0.884168810128684,486,0,0.922393102786218,0.922393102786218,NaN,0.3,0.854205474456354,750,443.278416841679,0.591037889122239,3,1,0,0,0,0,0,0,0,0,1
1.8,OpenSky,17,1.01681760345333,41.9946683600891,0.707110225043399,0.995564687332761,430,0.997416533736045,0.98052834051295,0.999949695624612,0.9,0.3,0.803412309708617,750,180.348815917933,0.240465087890577,5,0,0,0,1,0,0,0,0,1,1
1.9,OpenSky,18,0.928063102780993,43.2797180765871,0.868449173267345,0.924838173345787,424,0,0.928191576141677,0.928191576141677,NaN,0.3,0.846408047633149,750,364.13814138607,0.485517521848094,3,1,0,0,0,0,0,0,0,0,1
2,OpenSky,18,0.9143989721235,43.7090794410532,0.748632037756657,0.921102162841918,435,1,0.934763449104085,1,0.9,0.3,0.838302268155157,600,332.486709654735,0.554144516091226,5,0,0,0,1,0,0,0,0,1,1
2.1,OpenSky,17,0.952223379737652,41.0697346068291,0.76299063050078,0.82569300747589,397,0,0.839489315008847,0.839489315008847,NaN,0.3,1.03187311996696,950,661.76902040873,0.696598968851294,3,1,0,0,0,0,0,0,0,0,1
2.2,OpenSky,17,0.881773716523399,42.0278780821996,0.820382834644451,0.867669065678035,366,1,0.842038274004284,1,0.9,0.3,1.02456716191591,650,475.961951435092,0.732249156053988,5,0,0,0,1,0,0,0,0,1,1
2.3,OpenSky,17,0.908132964431557,44.8595844465328,0.885495758624293,0.916705281846488,427,0,0.925217538837147,0.925217538837147,NaN,0.3,0.850331748478163,750,556.49137895509,0.741988505273454,3,1,0,0,0,0,0,0,0,0,1
2.4,OpenSky,17,0.803790061583709,40.4158253178185,0.759713699487861,0.870105110317639,436,1,0.901420423912818,1,0.9,0.3,0.887461395393756,600,538.043188803887,0.896738648006478,5,0,0,0,1,0,0,0,0,1,1
2.5,OpenSky,18,0.796130310731182,43.8678373881763,0.722638833694861,0.875978982695106,483,0,0.916905918405721,0.916905918405721,NaN,0.3,0.86214163756397,750,508.594981934969,0.678126642579958,3,1,0,0,0,0,0,0,0,0,1
2.6,OpenSky,17,0.920566307899425,41.0924551685505,0.701834842253468,0.948132674274534,429,0.996965772512674,0.947923891763938,0.999841989240957,0.9,0.3,0.824407289441127,750,444.174907976358,0.592233210635144,5,0,0,0,1,0,0,0,0,1,1
2.7,OpenSky,16,0.786863472631032,44.1005345971046,0.885820960874737,0.911266416333105,457,0,0.94054849894318,0.94054849894318,NaN,0.3,0.831810328801181,750,331.566119298943,0.442088159065258,3,1,0,0,0,0,0,0,0,0,1
2.8,OpenSky,16,0.973016068985743,43.4694120047349,0.668004636140367,0.86964531495763,447,1,0.910187361021612,1,0.9,0.3,0.87259679108236,600,483.72770552983,0.806212842549717,5,0,0,0,1,0,0,0,0,1,1
2.9,OpenSky,18,0.905183187915356,44.6357616412336,0.872760209990646,0.880824177078316,379,0,0.861577198642472,0.861577198642472,NaN,0.3,0.972447847420992,800,599.688295957403,0.749610369946754,3,1,0,0,0,0,0,0,0,0,1
3,OpenSky,18,0.880361949936526,43.8129762625084,0.778557548073129,0.903050325977986,422,1,0.911943718405251,1,0.9,0.3,0.869785178554644,600,328.388565671407,0.547314276119012,5,0,0,0,1,0,0,0,0,1,1
3.1,OpenSky,18,0.939423820688505,42.176193052862,0.822046407951877,0.934771391079853,460,0,0.956296832023502,0.956296832023502,NaN,0.3,0.817189702020638,800,621.116404280476,0.776395505350595,3,1,0,0,0,0,0,0,0,0,1
3.2,OpenSky,16,0.836054512196736,41.9768105952331,0.866163033535183,0.870426526381434,415,1,0.884310772675561,1,0.9,0.3,0.920455975870332,600,519.62823394423,0.866047056573717,5,0,0,0,1,0,0,0,0,1,1
3.3,OpenSky,17,0.875962884915191,43.3625668335748,0.851625531786046,0.894804140469238,444,0,0.92456877411439,0.92456877411439,NaN,0.3,0.851208828547454,700,426.738514301535,0.609626449002193,3,1,0,0,0,0,0,0,0,0,1
3.4,OpenSky,19,0.942219234226536,46.5402058744863,0.729470742377348,0.844758481376568,424,1,0.8745381825223,1,0.9,0.3,0.941666008803268,700,100.127206579602,0.143038866542289,5,0,0,0,1,0,0,0,0,1,1
3.5,OpenSky,18,0.974854151916211,42.4931543699431,0.821685623008969,0.848120238754831,436,0,0.886690559965737,0.886690559965737,NaN,0.3,0.915551262807905,700,582.787422412922,0.832553460589888,3,1,0,0,0,0,0,0,0,0,1
3.6,OpenSky,19,0.839505231814268,43.2896647021822,0.758594525998205,0.943145474904815,477,1,0.961907468186226,1,0.9,0.3,0.81305936881985,700,367.510280569399,0.525014686527712,5,0,0,0,1,0,0,0,0,1,1
3.7,OpenSky,16,0.823090225650786,42.6650693883876,0.596643616590168,0.845535181053255,456,0,0.896508571305681,0.896508571305681,NaN,0.3,0.896394282318722,900,655.980541966867,0.728867268852074,3,1,0,0,0,0,0,0,0,0,1
3.8,OpenSky,17,0.803075186050992,42.5672429597391,0.872630722641589,0.999853968165228,436,1,0.988352158670703,1,0.9,0.3,0.801221049868692,600,333.105755350651,0.555176258917752,5,0,0,0,1,0,0,0,0,1,1
3.9,OpenSky,17,0.877859306159467,41.7884200354761,1.18193456797625,0.882287243971785,410,0,0.888132453461096,0.888132453461096,NaN,0.3,0.912629131717705,900,688.476487646923,0.764973875163248,3,1,0,0,0,0,0,0,0,0,1
4,OpenSky,17,0.902499044303622,44.9443876194052,0.630746018349466,0.849853871720775,385,1,0.84577709405292,1,0.9,0.3,1.01406234246886,600,299.207424519689,0.498679040866148,5,0,0,0,1,0,0,0,0,1,1
4.1,OpenSky,18,0.892210926775564,43.3654790875213,0.706534948737666,0.919889417842358,521,0,0.94632590995438,0.94632590995438,NaN,0.3,0.825928171480028,700,304.026627599235,0.434323753713193,3,1,0,0,0,0,0,0,0,0,1
4.2,OpenSky,16,1.00867914278896,44.4959526224636,0.743813253313024,1,429,1,0.982675,1,0.9,0.3,0.802701400625,700,314.458609957507,0.449226585653581,5,0,0,0,1,0,0,0,0,1,1
4.3,OpenSky,15,1.09377576415684,41.9044331632009,1.03816936347338,0.987026733883928,479,0,0.991307911702232,0.991307911702232,NaN,0.3,0.800679971590786,700,419.941268231323,0.599916097473318,3,1,0,0,0,0,0,0,0,0,1
4.4,OpenSky,16,0.96559707413639,42.6866506861061,0.761656474776821,0.924688639787284,404,1,0.91159138865748,1,0.9,0.3,0.870344743035614,700,247.261120774308,0.353230172534726,5,0,0,0,1,0,0,0,0,1,1
4.5,OpenSky,15,1.01100146836504,42.6941940375457,1.08182048155751,0.953314167032271,409,0,0.934895491911621,0.934895491911621,NaN,0.3,0.838147372760868,700,443.794708404647,0.633992440578068,3,1,0,0,0,0,0,0,0,0,1
4.6,OpenSky,15,0.78127315093111,45.2110115951835,0.790854328556448,0.936100322668204,442,1,0.950587216187697,1,0.9,0.3,0.821974608836733,700,331.049962139511,0.472928517342158,5,0,0,0,1,0,0,0,0,1,1
4.7,OpenSky,17,0.829529343629837,41.0318768572512,0.732377213055024,0.851797119902679,419,0,0.875129070334795,0.875129070334795,NaN,0.3,0.940334741679074,700,630.077174710435,0.900110249586336,3,1,0,0,0,0,0,0,0,0,1
4.8,OpenSky,16,0.803542259582495,40.6579951097466,0.786347979458703,1,449,1,0.999175,1,0.9,0.3,0.800006125625,700,382.571264147958,0.546530377354225,5,0,0,0,1,0,0,0,0,1,1
4.9,OpenSky,17,0.850365915720285,42.6646926376683,0.670665817515887,0.813008069553751,465,0,0.874715406601013,0.874715406601013,NaN,0.3,0.941266064088345,900,595.274880043108,0.661416533381231,3,1,0,0,0,0,0,0,0,0,1
5,OpenSky,17,0.94686649433322,43.6054437591969,0.963643368491207,0.782316851842118,376,1,0.793102290734219,1,0.9,0.3,1.18525995889485,650,418.572229854003,0.643957276698466,5,0,0,0,1,0,0,0,0,1,1
5.1,OpenSky,19,1.05169501095738,43.4113579790464,0.673381122206183,0.986689295641762,487,0,0.991081828079981,0.991081828079981,NaN,0.3,0.800715804113555,650,381.30957618317,0.586630117204878,3,1,0,0,0,0,0,0,0,0,1
5.2,OpenSky,14,1.50840438179292,37.1250902839821,2.13220940359856,0.898624716243154,424,0.808023919256124,0.910628559882913,0.982842821195886,0.994838524622233,0.3,0.871885288777418,800,580.538456357107,0.725673070446384,5,0,0,0,1,0,0,0,0,0,1
5.3,OpenSky,18,0.838478422367265,41.6284621657311,0.685241502806697,0.874974278486751,451,0,0.916232766586123,0.916232766586123,NaN,0.3,0.863152544544335,800,235.354869158079,0.294193586447599,3,1,0,0,0,0,0,0,0,0,1
5.4,OpenSky,16,1.00036368771178,42.1260958496557,0.746152552576254,0.908249659420073,388,1,0.887377271811449,1,0.9,0.3,0.91415491014169,600,366.961201876699,0.611602003127831,5,0,0,0,1,0,0,0,0,1,1
5.5,OpenSky,17,0.892184272508779,42.6823275495488,0.724545455698141,0.929799409928505,378,0,0.893565604652099,0.893565604652099,NaN,0.3,0.90195452461766,850,748.992223509728,0.881167321776151,3,1,0,0,0,0,0,0,0,0,1
5.6,OpenSky,18,0.884043811869278,42.7787704150117,0.887564633972808,0.961328355547309,449,1,0.973264998216697,1,0.9,0.3,0.806432842883179,600,384.361330656011,0.640602217760018,5,0,0,0,1,0,0,0,0,1,1
5.7,OpenSky,15,1.0136349649392,43.5535797640098,0.758649099160352,0.922009345305312,418,0,0.921346261354559,0.921346261354559,NaN,0.3,0.855677695426148,800,603.799294599469,0.754749118249337,3,1,0,0,0,0,0,0,0,0,1
5.8,OpenSky,16,0.929908064501302,45.2722349223415,0.817586847999771,0.942776634193839,458,1,0.961660344909872,1,0.9,0.3,0.81322936237187,600,361.365692969656,0.602276154949426,5,0,0,0,1,0,0,0,0,1,1
5.9,OpenSky,18,0.823031370167402,43.2975433965403,0.836886367137974,0.835070876459091,415,0,0.860622487227591,0.860622487227591,NaN,0.3,0.974834819599607,900,740.461009385123,0.822734454872359,3,1,0,0,0,0,0,0,0,0,1
6,OpenSky,20,0.890200644869567,41.243058782515,0.6901855418915,0.966133961539368,440,1,0.969059754231376,1,0.9,0.3,0.808615689274006,600,161.186043223572,0.26864340537262,5,0,0,0,1,0,0,0,0,1,1
6.1,OpenSky,16,0.841043421424704,41.7571599472893,0.711302427473545,0.903310110121364,457,0,0.935217773781314,0.935217773781314,NaN,0.3,0.837770631504641,700,493.10378484328,0.704433978347543,3,1,0,0,0,0,0,0,0,0,1
6.2,OpenSky,17,0.880432007302478,43.5560265144867,0.702271124387844,0.906201173793845,390,1,0.887654786441876,1,0.9,0.3,0.913593023084784,700,433.662349690814,0.619517642415449,5,0,0,0,1,0,0,0,0,1,1
6.3,OpenSky,16,0.874020756957455,45.0999936788602,0.820437604049123,0.92542257117764,497,0,0.950033122689019,0.950033122689019,NaN,0.3,0.822470199453896,700,282.724502825557,0.403892146893653,3,1,0,0,0,0,0,0,0,0,1
6.4,OpenSky,19,0.999188306494953,43.5460753562467,0.980910937459501,0.781888264114795,422,1,0.830765136956912,1,0.9,0.3,1.05776394982291,700,431.985527860494,0.617122182657849,5,0,0,0,1,0,0,0,0,1,1
6.5,OpenSky,16,0.981496513054631,45.0961302282439,0.634603575106564,0.971142359516817,357,0,0.903940380876267,0.903940380876267,NaN,0.3,0.883047053835769,850,450.692069208684,0.530225963774922,3,1,0,0,0,0,0,0,0,0,1
6.6,OpenSky,17,0.913260766914669,42.4525094699219,0.68250550059516,0.887504519911854,379,1,0.866053028340942,1,0.9,0.3,0.961476120949692,850,420.723995765723,0.494969406783203,5,0,0,0,1,0,0,0,0,1,1
6.7,OpenSky,16,1.00235760016431,41.3473453269042,1.12306457059231,0.898931572895637,485,0,0.932284153840077,0.932284153840077,NaN,0.3,0.84126892239039,700,547.495990019172,0.782137128598817,3,1,0,0,0,0,0,0,0,0,1
6.8,OpenSky,18,0.838713536024441,43.8588115916776,0.774128353859733,1,465,1,1,1,0.9,0.3,0.8,700,514.971337794844,0.73567333970692,5,0,0,0,1,0,0,0,0,1,1
6.9,OpenSky,17,0.814174231627261,41.8226550414903,0.737035439595063,0.909452440391642,412,0,0.907983135062401,0.907983135062401,NaN,0.3,0.8762039308965,700,373.338624904965,0.533340892721379,3,1,0,0,0,0,0,0,0,0,1
7,OpenSky,17,0.839740848778023,41.1582248042299,0.62304013402326,0.889269926640259,425,1,0.905185850848973,1,0.9,0.3,0.880907505913098,700,269.715279056931,0.385307541509901,5,0,0,0,1,0,0,0,0,1,1
7.1,OpenSky,18,0.918834580167274,45.3688063150552,0.935441999903418,0.904152349241904,419,0,0.910207073992075,0.910207073992075,NaN,0.3,0.872564926049582,700,328.876877683217,0.469824110976024,3,1,0,0,0,0,0,0,0,0,1
7.2,OpenSky,18,0.79198205997623,42.706336801564,0.825121116786519,0.819667001796994,485,1,0.879176891203986,1,0.9,0.3,0.931384012572201,700,469.968318091703,0.671383311559575,5,0,0,0,1,0,0,0,0,1,1
7.3,OpenSky,17,0.859287700138528,42.7996271050389,0.96060836397638,0.869160897151624,447,0,0.909862801091588,0.909862801091588,NaN,0.3,0.873122431643492,700,398.429520369384,0.569185029099121,3,1,0,0,0,0,0,0,0,0,1
7.4,OpenSky,16,0.85213818434062,43.2398150819535,0.775893441396346,0.872864851148498,436,1,0.903269450269494,1,0.9,0.3,0.884211193260494,700,238.115985112061,0.34016569301723,5,0,0,0,1,0,0,0,0,1,1
7.5,OpenSky,16,0.779945460682153,41.2670988352154,0.855145309424588,0.915186588302091,464,0,0.943175014162401,0.943175014162401,NaN,0.3,0.82906171113899,700,446.417117413871,0.637738739162672,3,1,0,0,0,0,0,0,0,0,1
7.6,OpenSky,17,0.846607135893357,40.0675471836133,0.910638764500892,0.923928627318615,457,0.987575332458935,0.949032180303472,0.999366741784978,0.9,0.3,0.82337946780156,700,326.063756817014,0.465805366881449,5,0,0,0,1,0,0,0,0,1,1
7.7,OpenSky,17,0.746047802239981,43.253852973987,0.788467775880382,0.891289219189942,498,0,0.927163776857261,0.927163776857261,NaN,0.3,0.84774603861529,700,551.158829469786,0.787369756385409,3,1,0,0,0,0,0,0,0,0,1
7.8,OpenSky,16,0.906572993884954,44.5977675424337,0.920136882166346,0.868415092972051,413,1,0.881313112291274,1,0.9,0.3,0.926779195825854,700,465.843816045389,0.665491165779128,5,0,0,0,1,0,0,0,0,1,1
7.9,OpenSky,16,0.726017337425147,44.4290133775904,0.71638804343593,0.823653951331482,396,0,0.837298147392093,0.837298147392093,NaN,0.3,1.03824703557841,900,366.013418339346,0.406681575932607,3,1,0,0,0,0,0,0,0,0,1
8,OpenSky,17,0.811869020974369,43.1428785961712,0.897892977643301,0.942430702675977,473,1,0.961428570792905,1,0.9,0.3,0.813389796359702,600,183.665267890392,0.30610877981732,5,0,0,0,1,0,0,0,0,1,1
8.1,OpenSky,17,0.837489528489865,44.7474929108943,0.868531046820471,0.966367078358759,401,0,0.937040942500368,0.937040942500368,NaN,0.3,0.835674586291177,700,452.419156594585,0.646313080849407,3,1,0,0,0,0,0,0,0,0,1
8.2,OpenSky,17,0.737676047642059,41.5104419452829,0.613312364984744,0.932587309552611,428,1,0.93668349740025,1,0.9,0.3,0.836080815513178,700,235.684630789182,0.336692329698831,5,0,0,0,1,0,0,0,0,1,1
8.3,OpenSky,16,0.90629965078992,46.6454546540999,0.743510968536598,0.984604063302491,461,0,0.989684722412669,0.989684722412669,NaN,0.3,0.800957644565333,700,446.208437527135,0.637440625038764,3,1,0,0,0,0,0,0,0,0,1
8.4,OpenSky,18,0.849140751190573,44.347257736985,0.850513511358726,0.934833339376858,431,1,0.940663337382495,1,0.9,0.3,0.831687555775253,700,316.275607827922,0.451822296897031,5,0,0,0,1,0,0,0,0,1,1
8.5,OpenSky,20,0.835048181759969,44.732358742364,0.785038833717654,0.877193449974765,450,0,0.917719611483093,0.917719611483093,NaN,0.3,0.860930561010439,700,549.98619677556,0.785694566822229,3,1,0,0,0,0,0,0,0,0,1
8.6,OpenSky,18,0.849499422442335,43.1950893320798,0.779193992735093,0.859073794567121,418,1,0.879179442359971,1,0.9,0.3,0.931378464336028,700,489.145585465661,0.698779407808086,5,0,0,0,1,0,0,0,0,1,1
8.7,OpenSky,19,0.989140113987664,41.6482215240854,0.961244079329596,0.931484802668759,429,0,0.936769817788068,0.936769817788068,NaN,0.3,0.835982503482987,700,327.984603612931,0.468549433732759,3,1,0,0,0,0,0,0,0,0,1
8.8,OpenSky,18,0.869247888873116,44.534482286616,0.824962538102771,0.95360386463947,410,1,0.935914589308445,1,0.9,0.3,0.836962458771547,700,183.192485070563,0.261703550100804,5,0,0,0,1,0,0,0,0,1,1
8.9,OpenSky,18,1.051788721738,42.7536642940974,0.972174844713296,0.882626928873207,347,0,0.836385042345049,0.836385042345049,NaN,0.3,1.04092868931588,850,677.70349843133,0.797298233448623,3,1,0,0,0,0,0,0,0,0,1
9,OpenSky,20,0.854616617399157,44.5037660830671,0.896862277193881,0.930284303603636,373,1,0.889765483414437,1,0.9,0.3,0.909364837821676,600,510.810814806711,0.851351358011185,5,0,0,0,1,0,0,0,0,1,1
9.1,OpenSky,16,1.11928763240037,44.3678060932654,0.691830780644056,0.911767322047857,461,0,0.940884105772064,0.940884105772064,NaN,0.3,0.831452200553316,700,620.624553042875,0.886606504346964,3,1,0,0,0,0,0,0,0,0,1
9.2,OpenSky,18,0.927546897325704,43.0621375150779,0.817942725468688,0.903497389362751,411,1,0.903168250873043,1,0.9,0.3,0.884387488750873,700,416.111865147825,0.59444552163975,5,0,0,0,1,0,0,0,0,1,1
9.3,OpenSky,15,0.776612062985785,42.1168512580342,0.948468228769362,0.912165236913667,431,0,0.925475708732157,0.925475708732157,NaN,0.3,0.849984829900769,700,326.512440267276,0.466446343238966,3,1,0,0,0,0,0,0,0,0,1
9.4,OpenSky,19,0.833945619501275,44.6511927644518,0.868757344201664,0.921912853327029,426,1,0.92788161172911,1,0.9,0.3,0.846809557341118,700,527.184490852044,0.753120701217205,5,0,0,0,1,0,0,0,0,1,1
9.5,OpenSky,16,1.01522858362648,42.0876418764705,0.856173930531844,0.961012903126989,429,0,0.956553645095083,0.956553645095083,NaN,0.3,0.816988271790716,700,458.407040121324,0.65486720017332,3,1,0,0,0,0,0,0,0,0,1
9.6,OpenSky,16,0.859690103422463,45.8928139809502,0.883833248220918,0.880630335324579,417,1,0.892797324667468,1,0.9,0.3,0.903431722386071,700,339.151593125218,0.484502275893169,5,0,0,0,1,0,0,0,0,1,1
9.7,OpenSky,16,0.987145960935109,41.5236671846967,0.797281645303805,0.900880944112312,386,0,0.880790232555249,0.880790232555249,NaN,0.3,0.927898717888084,700,611.108451097847,0.873012072996924,3,1,0,0,0,0,0,0,0,0,1
9.8,OpenSky,15,1.05896150650617,41.4263467160783,0.984395123160299,0.867281154508919,434,0.956307795691476,0.897878373520976,0.99553808103156,0.9,0.3,0.893859439352492,700,481.980242506187,0.688543203580267,5,0,0,0,1,0,0,0,0,1,1
9.9,OpenSky,17,1.01461820078793,44.466689445319,0.714905464567805,0.809089241865604,426,0,0.852289792049955,0.852289792049955,NaN,0.3,0.99636474979381,850,599.867566850539,0.705726549235928,3,1,0,0,0,0,0,0,0,0,1
10,OpenSky,15,1.02812099567037,41.5259710384572,0.742243531524358,0.86719885313791,441,0.96672267811296,0.9035982316024,0.996792007322553,0.9,0.3,0.883639708551661,700,604.012948247912,0.86287564035416,5,0,0,0,1,0,0,0,0,1,1
10.1,OpenSky,16,0.919605600763132,44.8934669689424,0.771887732595184,1,435,0,0.987625,0.987625,NaN,0.3,0.801378265625,700,310.348787111272,0.44335541015896,3,1,0,0,0,0,0,0,0,0,1
10.2,OpenSky,17,0.794322371349732,41.6454037333096,0.938194260057248,0.882807901238635,473,1,0.921481293829886,1,0.9,0.3,0.855486684967659,700,424.289006326895,0.606127151895564,5,0,0,0,1,0,0,0,0,1,1
10.3,OpenSky,18,0.610094784280163,43.6602649386076,0.825863335653773,0.925633412350272,454,0,0.950174386274682,0.950174386274682,NaN,0.3,0.822343326047941,700,289.456107139957,0.413508724485653,3,1,0,0,0,0,0,0,0,0,1
10.4,OpenSky,17,0.993690511372259,43.2610783600631,1.06651408693863,1,439,1,0.990925,1,0.9,0.3,0.800741200625,700,456.069229222868,0.651527470318383,5,0,0,0,1,0,0,0,0,1,1
10.5,OpenSky,17,0.814654522173601,40.512596855434,0.838198709172484,0.943070462895648,485,0,0.961857210140084,0.961857210140084,NaN,0.3,0.813093851764679,700,269.699111125273,0.385284444464676,3,1,0,0,0,0,0,0,0,0,1
10.6,OpenSky,17,0.965603030199271,42.5946368869024,0.72091346779597,0.898072216147289,469,1,0.931708384818683,1,0.9,0.3,0.841973702336657,700,457.847901962167,0.654068431374524,5,0,0,0,1,0,0,0,0,1,1
10.7,OpenSky,16,1.04432375507916,39.4268017419989,0.940139781258835,0.8523234408426,428,0,0.882906705364542,0.882906705364542,NaN,0.3,0.923397556837275,850,339.904702149289,0.399887884881516,3,1,0,0,0,0,0,0,0,0,1
10.8,OpenSky,15,0.874580075796139,42.195835022012,1.0075405768385,0.891976034022333,411,0.987062425333448,0.895448942794963,0.998647362890943,0.9,0.3,0.898378312064218,600,487.543785578507,0.812572975964178,5,0,0,0,1,0,0,0,0,1,1
10.9,OpenSky,18,0.787595420679557,43.9217529707931,0.933183563642749,0.903404840955414,461,0,0.935281243440128,0.935281243440128,NaN,0.3,0.837696657055904,700,513.638812742393,0.733769732489133,3,1,0,0,0,0,0,0,0,0,1
11,OpenSky,17,0.838375377120116,43.7683090211917,0.806844711255867,0.944787127231371,419,1,0.937432375245019,1,0.9,0.3,0.835232369007321,700,255.026102265189,0.364323003235985,5,0,0,0,1,0,0,0,0,1,1
11.1,OpenSky,17,0.993496889215086,43.9419481215901,0.721827152184787,0.906565319737664,425,0,0.916773764224235,0.916773764224235,NaN,0.3,0.862339456892629,700,253.475543593437,0.362107919419196,3,1,0,0,0,0,0,0,0,0,1
11.2,OpenSky,15,1.61446340602815,34.2528802587525,2.12931878403017,1,458,0.783576913789579,1,1,1.07471161795875,0.3,0.8,700,529.161839699989,0.755945485285698,5,0,0,0,1,0,0,0,0,0,1
11.3,OpenSky,17,0.845546894039457,42.7837837617865,0.669791336637153,0.969409672006319,453,0,0.979504480244234,0.979504480244234,NaN,0.3,0.803780596970531,700,438.273130364625,0.626104471949464,3,1,0,0,0,0,0,0,0,0,1
11.4,OpenSky,18,0.802298380808806,41.3095402414318,0.65833569813777,0.904262864997004,471,1,0.935856119547993,1,0.9,0.3,0.837029936594972,700,356.720152993488,0.509600218562125,5,0,0,0,1,0,0,0,0,1,1
11.5,OpenSky,16,0.884140213128984,44.2061445882482,0.863734616444786,0.935457695473742,419,0,0.931181655967407,0.931181655967407,NaN,0.3,0.842623680278495,850,540.730533144537,0.636153568405338,3,1,0,0,0,0,0,0,0,0,1
11.6,OpenSky,17,0.936587308021653,40.0698932114059,0.834578147937451,0.824901394312386,513,0.978681508379507,0.882683934189299,0.997498998434065,0.9,0.3,0.923867533675707,700,534.055520967221,0.762936458524601,5,0,0,0,1,0,0,0,0,1,1
11.7,OpenSky,17,0.813528050977825,43.7179589749897,0.863337994035228,0.903246013219379,433,0,0.921149828856984,0.921149828856984,NaN,0.3,0.855956145403546,700,477.628693123098,0.682326704461569,3,1,0,0,0,0,0,0,0,0,1
11.8,OpenSky,18,0.940594765313587,42.369294687936,0.915913337538567,0.903446420162274,413,1,0.904784101508724,1,0.9,0.3,0.881594605929509,700,354.627720174541,0.506611028820773,5,0,0,0,1,0,0,0,0,1,1
11.9,OpenSky,20,0.97136451679328,41.308771895245,0.822539188673698,0.820291357145398,394,0,0.833395209287416,0.833395209287416,NaN,0.3,1.04981440659545,950,742.046392404561,0.781101465689011,3,1,0,0,0,0,0,0,0,0,1
12,OpenSky,15,0.944674200212432,41.7901846674738,0.738225179977034,0.878956752538998,394,0.979814618289447,0.872701024201128,0.997430421582137,0.9,0.3,0.945845263154975,650,481.76666473489,0.741179484207523,5,0,0,0,1,0,0,0,0,1,1
12.1,OpenSky,17,0.904076552500623,44.9445456959665,0.699176382545464,0.928539433490494,417,0,0.924896420438631,0.924896420438631,NaN,0.3,0.850764928966378,750,577.586433137239,0.770115244182986,3,1,0,0,0,0,0,0,0,0,1
12.2,OpenSky,17,0.81917744752126,40.8800896231532,0.583394707628423,0.892085967260736,435,1,0.915322598064693,1,0.9,0.3,0.864532361586622,600,403.126554954338,0.671877591590564,5,0,0,0,1,0,0,0,0,1,1
12.3,OpenSky,18,0.757227176561463,40.3848345094465,0.973239492481026,0.843781551536622,444,0,0.890383639529537,0.890383639529537,NaN,0.3,0.908141718345114,800,524.478499888116,0.655598124860144,3,1,0,0,0,0,0,0,0,0,1
12.4,OpenSky,16,1.04198705627149,43.8872950682931,0.950163126931638,0.933943551850133,384,1,0.901292179739589,1,0.9,0.3,0.887689104025054,650,492.015336006617,0.75694667077941,5,0,0,0,1,0,0,0,0,1,1
12.5,OpenSky,18,0.85548429839219,42.1104215616354,0.778341757801274,0.928988542851652,431,0,0.936747323710607,0.936747323710607,NaN,0.3,0.836008109519936,650,303.94944153653,0.467614525440816,3,1,0,0,0,0,0,0,0,0,1
12.6,OpenSky,17,0.911367961708155,42.4906057663283,0.819476955441108,0.794634341848037,422,1,0.839305009038185,1,0.9,0.3,1.03240592108196,650,404.92237287738,0.622957496734431,5,0,0,0,1,0,0,0,0,1,1
12.7,OpenSky,18,0.926354823039874,42.7918297711488,0.759531671751899,0.983875172761361,393,0,0.942171365750112,0.942171365750112,NaN,0.3,0.830097358452866,750,677.336324789332,0.903115099719109,3,1,0,0,0,0,0,0,0,0,1
12.8,OpenSky,17,0.988845244569748,43.77776747822,0.675739008168263,0.872465418076912,405,1,0.877426830111531,1,0.9,0.3,0.935217637788567,600,403.890738253865,0.673151230423109,5,0,0,0,1,0,0,0,0,1,1
12.9,OpenSky,17,0.936975028367122,43.8912813311384,0.860705658742248,0.892684320298837,405,0,0.890973494600221,0.890973494600221,NaN,0.3,0.906981009917193,800,725.450978432076,0.906813723040095,3,1,0,0,0,0,0,0,0,0,1
13,OpenSky,16,0.786030298758355,43.7795867440509,0.635566944044129,0.962594894963965,342,1,0.885838579625857,1,0.9,0.3,0.917295469116577,600,376.245874349608,0.627076457249346,5,0,0,0,1,0,0,0,0,1,1
13.1,OpenSky,17,0.827723256312719,44.1810552496664,0.750764118115413,0.856169413515655,418,0,0.877233507055489,0.877233507055489,NaN,0.3,0.935644506109052,850,714.085846290691,0.840100995636107,3,1,0,0,0,0,0,0,0,0,1
13.2,OpenSky,18,0.811600638814884,43.6408231006876,0.831295025216227,0.824448202730123,478,1,0.882380295829182,1,0.9,0.3,0.924509553283076,600,516.216571335588,0.860360952225981,5,0,0,0,1,0,0,0,0,1,1
13.3,OpenSky,18,0.85132164487637,41.1073913641785,0.642781683262576,0.973699790384865,420,0,0.95762885955786,0.95762885955786,NaN,0.3,0.816157821881308,700,510.215169316415,0.728878813309164,3,1,0,0,0,0,0,0,0,0,1
