Episode,Iteration,Return,Success,Steps,ActorLoss,CriticLoss,PolicyStd,Status
39,2,-25.2999373079084,0,89,-0.0164293137826227,2.97235254590728,0.577830596421335,unsafe_touchdown
40,2,-24.9005831733133,0,102,-0.0164293137826227,2.97235254590728,0.577830596421335,unsafe_touchdown
41,2,-26.3654060647486,0,80,-0.0164293137826227,2.97235254590728,0.577830596421335,unsafe_touchdown
42,2,-24.313082975043,0,83,-0.0164293137826227,2.97235254590728,0.577830596421335,unsafe_touchdown
43,2,-26.415370806117,0,95,-0.0164293137826227,2.97235254590728,0.577830596421335,unsafe_touchdown
44,2,-26.3191902889895,0,88,-0.0164293137826227,2.97235254590728,0.577830596421335,unsafe_touchdown
45,2,-25.4918161073443,0,77,-0.0164293137826227,2.97235254590728,0.577830596421335,unsafe_touchdown
46,2,-24.5875984244965,0,87,-0.0164293137826227,2.97235254590728,0.577830596421335,unsafe_touchdown
47,3,-26.7285512359511,0,99,-0.0190568127197527,1.09369957610558,0.575287228859044,unsafe_touchdown
48,3,-26.8843531091672,0,92,-0.0190568127197527,1.09369957610558,0.575287228859044,unsafe_touchdown
49,3,-24.3394613117409,0,84,-0.0190568127197527,1.09369957610558,0.575287228859044,unsafe_touchdown
50,3,-25.0993809347212,0,95,-0.0190568127197527,1.09369957610558,0.575287228859044,unsafe_touchdown
51,3,-25.3671691660077,0,77,-0.0190568127197527,1.09369957610558,0.575287228859044,unsafe_touchdown
52,3,-28.6939692305205,0,90,-0.0190568127197527,1.09369957610558,0.575287228859044,unsafe_touchdown
53,3,-27.8176513103301,0,79,-0.0190568127197527,1.09369957610558,0.575287228859044,unsafe_touchdown
54,3,-25.6765930829862,0,81,-0.0190568127197527,1.09369957610558,0.575287228859044,unsafe_touchdown
55,3,-27.5037025448167,0,80,-0.0190568127197527,1.09369957610558,0.575287228859044,unsafe_touchdown
56,3,-25.7742012939827,0,87,-0.0190568127197527,1.09369957610558,0.575287228859044,unsafe_touchdown
57,3,-25.1963500886416,0,96,-0.0190568127197527,1.09369957610558,0.575287228859044,unsafe_touchdown
58,3,-25.8917587510712,0,92,-0.0190568127197527,1.09369957610558,0.575287228859044,unsafe_touchdown
